vendor,id,display_name,packaging,unit_price,unit_weight,thumbnail,url
Mercadona,63339,Pizza masa fina jamón Hacendado ultracongelada,,2.50,0.4,https://prod-mercadona.imgix.net/images/9694e8a8815134addceca00ae6ce6a52.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63339/pizza-masa-fina-jamon-hacendado-ultracongelada
Mercadona,63643,Pizza americana rellena de cheddar Hacendado ultracongelada,,3.50,0.54,https://prod-mercadona.imgix.net/images/cec0e42a9c8a8b956a137ce117919944.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63643/pizza-americana-rellena-cheddar-hacendado-ultracongelada
Mercadona,63623,Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada,,3.10,0.41,https://prod-mercadona.imgix.net/images/3277286cd21ed3f13c83377fcea99374.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63623/pizza-4-quesos-sin-gluten-sin-lactosa-hacendado-ultracongelada
Mercadona,52511,Pizza masa fina carbonara Hacendado ultracongelada,,2.50,0.39,https://prod-mercadona.imgix.net/images/6fbc73b3a8a9663f4b77dc2f4f0ad34a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52511/pizza-masa-fina-carbonara-hacendado-ultracongelada-con-salsa-setas
Mercadona,22649,Pizza masa fina Barbacoa Hacendado ultracongelada,,2.50,0.39,https://prod-mercadona.imgix.net/images/f3772732cba921137ea07fef0b083657.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22649/pizza-masa-fina-barbacoa-hacendado-ultracongelada
Mercadona,63648,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,Paquete,1.90,0.42,https://prod-mercadona.imgix.net/images/389b21fc80a59fe8b2d1c192618b45b9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63648/bases-pizza-artesanas-extrafinas-crujientes-hacendado-ultracongeladas-con-aceite-oliva-paquete
Mercadona,63606,Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas,Paquete,4.00,0.4,https://prod-mercadona.imgix.net/images/e9be19632cc72cc19df993fbfa48ba45.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63606/bases-pizza-sin-gluten-sin-lactosa-hacendado-ultracongeladas-paquete
Mercadona,87677,Tarta carrot cake Hacendado congelada,,11.00,0.75,https://prod-mercadona.imgix.net/images/2954d29d405e5927d6b899c1109ee7f7.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87677/tarta-carrot-cake-hacendado-congelada-bizcocho-zanahoria-con-crema-queso
Mercadona,87607,Tarta red velvet Hacendado congelada,,9.50,0.7,https://prod-mercadona.imgix.net/images/3562d084173c231f29edb51e5fe80fa9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87607/tarta-red-velvet-hacendado-congelada-bizcocho-con-crema-queso
Mercadona,87610,Tarta dúo sabores Hacendado congelada,,11.00,1.09,https://prod-mercadona.imgix.net/images/2ffbcda626a04eed590b6fc5b8891356.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87610/tarta-duo-sabores-hacendado-congelada-sabor-nata-cacao
Mercadona,87609,Tarta Ferrer bombón crujiente Hacendado congelada,,9.50,0.71,https://prod-mercadona.imgix.net/images/d9411b738be324270ca21d6f2b789ab1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87609/tarta-ferrer-bombon-crujiente-hacendado-congelada-rellena-con-trufa
Mercadona,87599,Tarta tres chocolates Hacendado congelada,,8.90,0.88,https://prod-mercadona.imgix.net/images/fa6aa84e8f11dc1fa80fe774455e30c3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87599/tarta-tres-chocolates-hacendado-congelada-sin-gluten
Mercadona,87601,Mousse de queso Hacendado congelado,,7.50,0.52,https://prod-mercadona.imgix.net/images/5d32bd5c6b42d64ea8d86c74b19ec7a4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87601/mousse-queso-hacendado-congelado-con-arandanos-sin-gluten
Mercadona,87603,Tarta de tiramisú Hacendado congelada,,9.50,0.5,https://prod-mercadona.imgix.net/images/0950c88c22a80accba1e2ece88600ec0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87603/tarta-tiramisu-hacendado-congelada-con-queso-mascarpone
Mercadona,87692,Tarta de la abuela Hacendado congelada,,8.30,0.825,https://prod-mercadona.imgix.net/images/42a52ea26c06caa02aa8a0d4ee4de0c6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87692/tarta-abuela-hacendado-congelada-galleta-con-chocolate-nata
Mercadona,87604,Mousse de limón Hacendado congelado,,11.00,0.805,https://prod-mercadona.imgix.net/images/f4fb21f237876a2cacc7ff07de216013.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87604/mousse-limon-hacendado-congelado-sin-gluten
Mercadona,87598,Tarta San Marcos Hacendado congelada,,12.00,1.65,https://prod-mercadona.imgix.net/images/aa0d268aff56fdcce7b531060a94f3aa.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87598/tarta-san-marcos-hacendado-congelada-rellena-con-nata
Mercadona,87602,Tarta selva negra Hacendado congelada,,13.90,1.9,https://prod-mercadona.imgix.net/images/be9abd77e7e5efcf80d6260571156528.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87602/tarta-selva-negra-hacendado-congelada-trufa-crema-cacao
Mercadona,87616,Trenza hojaldre de mantequilla Hacendado congelada,Bandeja,7.00,0.43,https://prod-mercadona.imgix.net/images/b924d2decbd669c16944d4fcffb33dbb.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87616/trenza-hojaldre-mantequilla-hacendado-congelada-bandeja
Mercadona,22551,Tarta Reina Hacendado congelada,,9.00,0.67,https://prod-mercadona.imgix.net/images/9d078044b240c2f441f2feae61887b8a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22551/tarta-reina-hacendado-congelada
Mercadona,67978,Tarta crema avellana blanca Hacendado congelada,,9.50,0.88,https://prod-mercadona.imgix.net/images/fce3dc283603e1b768bd590fd892648a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/67978/tarta-crema-avellana-blanca-hacendado-congelada
Mercadona,87683,Tarta infantil Paw Patrol Hacendado congelada,,8.50,0.635,https://prod-mercadona.imgix.net/images/6f519b48587d9881b0d11b55cf9ff319.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/87683/tarta-infantil-paw-patrol-hacendado-congelada
Mercadona,86224,Tarta infantil Barbie Hacendado congelada,,13.80,1.4,https://prod-mercadona.imgix.net/images/cb6e0ecab3e15d01b701836a24129f6d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86224/tarta-infantil-tesia-and-friends-hacendado-congelada
Mercadona,86226,Tarta infantil Justice League Hacendado congelada,,13.80,1.4,https://prod-mercadona.imgix.net/images/f1cf074f4a8ff1f98de9241fa1c6cf61.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86226/tarta-infantil-justice-league-hacendado-congelada
Mercadona,15545,Churros Hacendado ultracongelados,Paquete,1.50,0.5,https://prod-mercadona.imgix.net/images/b4940d9ded65ca4e502a29bd059c12d6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/15545/churros-hacendado-ultracongelados-paquete
Mercadona,15137,Porras Hacendado congeladas,Paquete,1.90,0.24,https://prod-mercadona.imgix.net/images/b399345cb457df15deacf7f41a71e83a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/15137/porras-hacendado-congeladas-paquete
Mercadona,63528,Crepes Hacendado ultracongelados,Caja,2.45,0.4,https://prod-mercadona.imgix.net/images/8a51ae979a0f74737d2dba7ac8e88e95.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/63528/crepes-hacendado-ultracongelados-caja
Mercadona,64001,Helado mini surtido Hacendado,Caja,2.80,0.684,https://prod-mercadona.imgix.net/images/b1bec232dc53993901d7770bdc19201e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64001/helado-mini-surtido-hacendado-caja
Mercadona,64146,Helado sándwich de nata Hacendado,Caja,2.20,0.8,https://prod-mercadona.imgix.net/images/14f0fc14c8c6141927d4d4d4e158d934.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64146/helado-sandwich-nata-hacendado-caja
Mercadona,64000,Helado almendrado Hacendado,Caja,2.75,0.72,https://prod-mercadona.imgix.net/images/494faf3e08f8305a681830e2b3ad7150.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64000/helado-almendrado-hacendado-caja
Mercadona,64450,Helado mini sándwich nata Hacendado,Caja,2.30,0.48,https://prod-mercadona.imgix.net/images/11ce1529becfa7336c8ec3defed77453.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64450/helado-mini-sandwich-nata-hacendado-caja
Mercadona,64066,Helado mini bombón almendrado Hacendado,Caja,2.70,0.48,https://prod-mercadona.imgix.net/images/90abb8cb3df04f39b32dddf1713893e3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64066/helado-mini-bombon-almendrado-hacendado-caja
Mercadona,64200,Helado sándwich super nata Hacendado,Caja,2.70,0.87,https://prod-mercadona.imgix.net/images/9c53c2084cc20aa67e806f3c91735d48.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64200/helado-sandwich-super-nata-hacendado-caja
Mercadona,64102,Helado mini bombón Hacendado sin azúcares añadidos,Caja,2.60,0.456,https://prod-mercadona.imgix.net/images/610f27a9cc1ca30fe17eaab23cb771b4.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64102/helado-mini-bombon-hacendado-sin-azucares-anadidos-caja
Mercadona,64520,Helado mini sándwich vainilla y cookie Hacendado,Caja,2.80,0.51,https://prod-mercadona.imgix.net/images/c55abf3a0a1b22245bdaedfa03936d1b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64520/helado-mini-sandwich-vainilla-cookie-hacendado-caja
Mercadona,64499,Helado mini nocciola Hacendado,Caja,2.90,0.48,https://prod-mercadona.imgix.net/images/cd515bbef286f501c2b4a3aa97cc1794.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64499/helado-mini-nocciola-hacendado-caja
Mercadona,64491,Helado Mochi coco Hacendado,Caja,2.80,0.216,https://prod-mercadona.imgix.net/images/b93a5ba9d9e5ed1f8e096eb4b379976a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64491/helado-mochi-coco-hacendado-caja
Mercadona,64145,Castañas heladas de nata Hacendado,Caja,2.50,0.32,https://prod-mercadona.imgix.net/images/168223df7e783f76660c02762e9ee9e0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64145/castanas-heladas-nata-hacendado-caja
Mercadona,64061,Helado mini chocolate Hacendado,Caja,2.90,0.48,https://prod-mercadona.imgix.net/images/247b5933672b67edbefe0827ac4bc1ee.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64061/helado-mini-chocolate-hacendado-caja
Mercadona,23850,Helado vegetal mini a base de anacardo con crema de pistacho Hacendado,Caja,2.95,0.326,https://prod-mercadona.imgix.net/images/9d23f0d07ba1b989e50bac5d84f59e7c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/23850/helado-vegetal-mini-base-anacardo-con-crema-pistacho-hacendado-caja
Mercadona,64492,Helado Mochi mango Hacendado,Caja,2.80,0.216,https://prod-mercadona.imgix.net/images/5d40ab3a168481d833fa20d692c09192.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64492/helado-mochi-mango-hacendado-caja
Mercadona,64248,Helado negro Hacendado,Caja,2.75,0.72,https://prod-mercadona.imgix.net/images/a0c082f2e99ea431a7e6ca3a699f9c67.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64248/helado-negro-hacendado-caja
Mercadona,64166,Medios cocos helados Hacendado,Caja,2.40,0.35,https://prod-mercadona.imgix.net/images/09a0f03fc2e4b9718bfb14ac45ec628e.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64166/medios-cocos-helados-hacendado-caja
Mercadona,64246,Helado mini cucurucho nata Hacendado,Caja,2.80,0.444,https://prod-mercadona.imgix.net/images/451cc7c46fde89a6ed1360d5769c0dc1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64246/helado-mini-cucurucho-nata-hacendado-caja
Mercadona,86236,Helado cucurucho de vainilla Hacendado,Caja,2.20,0.72,https://prod-mercadona.imgix.net/images/8db5a7eda9ce33b2992ac5b04aa0e684.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86236/helado-cucurucho-vainilla-hacendado-caja
Mercadona,64196,Helado cucurucho de nata,Caja,2.20,0.72,https://prod-mercadona.imgix.net/images/65879d5d2110464dab66f5d9207cea28.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64196/helado-cucurucho-nata-caja
Mercadona,64251,Helado cucurucho choco nata Hacendado,Caja,2.20,0.72,https://prod-mercadona.imgix.net/images/38171481a01f8d6b2628778b3540272f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64251/helado-cucurucho-choco-nata-hacendado-caja
Mercadona,64705,Granizado de limón Hacendado,Pack-6,2.60,1.2,https://prod-mercadona.imgix.net/images/c9c9662ba0ff6ff65adad612419e8860.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64705/granizado-limon-hacendado-pack-6
Mercadona,64128,Granizado de café Hacendado,Pack-6,3.10,1.2,https://prod-mercadona.imgix.net/images/0ceaab767365457ffac4fb570611c8dd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64128/granizado-cafe-hacendado-pack-6
Mercadona,64179,Helado de horchata Hacendado,Caja,2.25,0.75,https://prod-mercadona.imgix.net/images/2cb6b58ee83eeeda7665a055af5e168b.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64179/helado-horchata-hacendado-caja
Mercadona,64518,Helado de vainilla Hacendado,Tarrina,2.30,1.0,https://prod-mercadona.imgix.net/images/1c02f727cc795a009766ebb915f3249d.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64518/helado-vainilla-hacendado-tarrina
Mercadona,64400,Helado de chocolate Hacendado,Tarrina,2.90,1.0,https://prod-mercadona.imgix.net/images/c925fd2475696a943c57c4cee0e75e4a.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64400/helado-chocolate-hacendado-con-trocitos-sabor-chocolate-tarrina
Mercadona,10198,Helado nata montada Hacendado,Bote,2.10,0.5,https://prod-mercadona.imgix.net/images/f3fc7bdf5fdbc01c384175f9a61ef9e9.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/10198/helado-nata-montada-hacendado-bote
Mercadona,64445,Helado turrón Hacendado,Bote,3.05,0.5,https://prod-mercadona.imgix.net/images/f1dad51c2bf50b724e6751a0e2826312.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64445/helado-turron-hacendado-bote
Mercadona,64424,Helado chocolate y cookies Hacendado,Bote,2.85,0.5,https://prod-mercadona.imgix.net/images/19adb85fb68812d4835917b04eec4826.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64424/helado-chocolate-cookies-hacendado-bote
Mercadona,52560,Helado vainilla praliné con nueces pecán Hacendado,Tarrina,3.25,0.95,https://prod-mercadona.imgix.net/images/86e23c396d8c08b663a394192bf02d88.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52560/helado-vainilla-praline-con-nueces-pecan-hacendado-tarrina
Mercadona,22996,Helado caramelo con salsa de caramelo salado y trozos de caramelo Hacendado,Bote,3.05,0.5,https://prod-mercadona.imgix.net/images/9190cc367ea9dac381f029f05ef87f13.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/22996/helado-caramelo-con-salsa-caramelo-salado-trozos-caramelo-hacendado-bote
Mercadona,64509,Sorbete con limón Hacendado,Tarrina,2.35,1.0,https://prod-mercadona.imgix.net/images/e4b13ac73f37502b4df2c6420fe121b1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64509/sorbete-con-limon-hacendado-tarrina
Mercadona,52563,Helado capuccino Hacendado,Tarrina,2.90,0.95,https://prod-mercadona.imgix.net/images/561696a6a0ace54b54461c8abbaa0a97.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52563/helado-capuccino-hacendado-tarrina
Mercadona,64435,Helado vainilla y nueces de macadamia Hacendado,Bote,2.85,0.5,https://prod-mercadona.imgix.net/images/481271606adf5e8683d6597f22c5ae90.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64435/helado-vainilla-nueces-macadamia-hacendado-bote
Mercadona,64436,Helado tarta de queso Hacendado con fresas,Bote,2.85,0.5,https://prod-mercadona.imgix.net/images/6cd63410a4992b5b3a6c61c356507974.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64436/helado-tarta-queso-hacendado-con-fresas-bote
Mercadona,52561,Helado sabor huevo de chocolate Hacendado,Tarrina,3.25,0.95,https://prod-mercadona.imgix.net/images/48d6aae75925d7d6e278f00f6dae75a3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/52561/helado-sabor-huevo-chocolate-hacendado-tarrina
Mercadona,23852,Helado vegetal de chocolate Hacendado con trozos de chocolate,Bote,3.05,0.5,https://prod-mercadona.imgix.net/images/ab17de1364a43f2ff2413b523da208d1.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/23852/helado-vegetal-chocolate-hacendado-con-trozos-chocolate-bote
Mercadona,86481,"Helado +Proteínas sabor plátano con trozos de brownie Hacendado 24,6 g proteínas",Bote,2.85,0.5,https://prod-mercadona.imgix.net/images/976eecd3458e1c334428a3d84f7ec0e3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/86481/helado-proteinas-sabor-platano-con-trozos-brownie-hacendado-246-g-proteinas-bote
Mercadona,35531,Helado nutticream Hacendado,Bote,3.05,0.5,https://prod-mercadona.imgix.net/images/be6c6e3551ac8b8a91fdf463209269e0.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/35531/helado-nutticream-hacendado-sabor-avellana-con-relleno-cacao-bote
Mercadona,70711,Tarta helada nata y chocolate Hacendado,Caja,1.95,1.0,https://prod-mercadona.imgix.net/images/abf468ed311c33b400a723c9b4d7813f.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/70711/tarta-helada-nata-chocolate-hacendado-caja
Mercadona,64214,"Barra de helado sabor vainilla, chocolate y nata Hacendado",Caja,1.85,1.0,https://prod-mercadona.imgix.net/images/de2f2d48918ab85b527fd2f707aa41f8.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64214/barra-helado-sabor-vainilla-chocolate-nata-hacendado-caja
Mercadona,15953,Obleas para helado Hacendado,Paquete,0.70,0.052,https://prod-mercadona.imgix.net/images/7b42c3270718d22d03263dc39d1ce6b6.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/15953/obleas-helado-hacendado-paquete
Mercadona,14555,Tubitos bañados chocolate negro Hacendado,Bote,2.10,0.15,https://prod-mercadona.imgix.net/images/c330804d164bb954690289b0d4491504.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/14555/tubitos-banados-chocolate-negro-hacendado-ideal-postres-helados-bote
Mercadona,36205,Tubitos Hacendado,Bote,2.00,0.175,https://prod-mercadona.imgix.net/images/0a40fca8d9499141b75019b14bee12a3.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/36205/tubitos-hacendado-ideal-postres-helados-bote
Mercadona,64133,Cubos de hielo,Pack-5,4.25,10.0,https://prod-mercadona.imgix.net/images/cb45c55e394bb9a160885a11e6829150.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64133/cubos-hielo-pack-5
Mercadona,64126,Cubos de hielo,Paquete,0.85,2.0,https://prod-mercadona.imgix.net/images/9c095f213e8e5a34c61c0a87e9dbaf8c.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64126/cubos-hielo-paquete
Mercadona,64139,Hielo cocktail,Paquete,1.20,2.0,https://prod-mercadona.imgix.net/images/58a58d2dac231f62b518bdb84368e9fd.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/64139/hielo-cocktail-paquete
Mercadona,28035,Agua mineral grande Bronchales,Garrafa,1.26,6.0,https://prod-mercadona.imgix.net/images/d14d2ec3f15a64571a55e8607a551771.jpg?fit=crop&h=300&w=300,https://tienda.mercadona.es/product/28035/agua-mineral-grande-bronchales-mineralizacion-muy-debil-garrafa
